ID,CLASS
5795,0
5796,0
5797,0
5798,0
5799,0
5800,0
5801,0
5802,1
5803,1
5804,0
5805,1
5806,0
5807,0
5808,1
5809,0
5810,1
5811,1
5812,1
5813,0
5814,1
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,0
5822,1
5823,1
5824,1
5825,0
5826,0
5827,0
5828,1
5829,0
5830,1
5831,1
5832,1
5833,0
5834,1
5835,0
5836,0
5837,0
5838,0
5839,0
5840,1
5841,0
5842,1
5843,1
5844,0
5845,0
5846,1
5847,1
5848,1
5849,0
5850,1
5851,1
5852,1
5853,1
5854,0
5855,0
5856,0
5857,1
5858,0
5859,0
5860,0
5861,1
5862,1
5863,0
5864,1
5865,0
5866,1
5867,1
5868,0
5869,0
5870,1
5871,1
5872,1
5873,0
5874,1
5875,0
5876,1
5877,0
5878,1
5879,1
5880,1
5881,0
5882,0
5883,0
5884,1
5885,0
5886,0
5887,0
5888,0
5889,0
5890,0
5891,1
5892,0
5893,0
5894,1
5895,1
5896,0
5897,1
5898,1
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,1
5910,1
5911,1
5912,0
5913,0
5914,0
5915,0
5916,0
5917,1
5918,0
5919,0
5920,1
5921,1
5922,1
5923,1
5924,0
5925,1
5926,0
5927,1
5928,1
5929,0
5930,0
5931,1
5932,0
5933,1
5934,0
5935,1
5936,0
5937,1
5938,1
5939,0
5940,1
5941,1
5942,1
5943,0
5944,0
5945,0
5946,1
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,1
5959,0
5960,0
5961,0
5962,0
5963,1
5964,1
5965,0
5966,0
5967,1
5968,0
5969,0
5970,0
5971,1
5972,1
5973,0
5974,0
5975,1
5976,0
5977,1
5978,0
5979,1
5980,0
5981,1
5982,0
5983,0
5984,0
5985,0
5986,0
5987,1
5988,1
5989,1
5990,1
5991,0
5992,1
5993,1
5994,1
5995,0
5996,0
5997,1
5998,0
5999,0
6000,1
6001,0
6002,1
6003,0
6004,0
6005,1
6006,0
6007,0
6008,1
6009,1
6010,0
6011,0
6012,1
6013,0
6014,0
6015,0
6016,0
6017,1
6018,1
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,1
6026,1
6027,0
6028,0
6029,0
6030,0
6031,1
6032,1
6033,1
6034,0
6035,1
6036,0
6037,0
6038,1
6039,0
6040,0
6041,0
6042,1
6043,1
6044,0
6045,1
6046,0
6047,0
6048,0
6049,0
6050,0
6051,1
6052,0
6053,1
6054,0
6055,0
6056,0
6057,1
6058,0
6059,0
6060,0
6061,0
6062,0
6063,0
6064,0
6065,0
6066,0
6067,1
6068,1
6069,1
6070,0
6071,0
6072,1
6073,1
6074,1
6075,1
6076,0
6077,1
6078,0
6079,0
6080,0
6081,0
6082,0
6083,0
6084,0
6085,1
6086,0
6087,0
6088,0
6089,1
6090,1
6091,1
6092,0
6093,0
6094,0
6095,0
6096,1
6097,0
6098,1
6099,1
6100,1
6101,0
6102,1
6103,0
6104,0
6105,0
6106,0
6107,0
6108,0
6109,1
6110,1
6111,1
6112,1
6113,1
6114,0
6115,0
6116,0
6117,1
6118,0
6119,1
6120,1
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,1
6128,0
6129,1
6130,0
6131,1
6132,0
6133,1
6134,1
6135,0
6136,1
6137,0
6138,1
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6145,0
6146,0
6147,1
6148,1
6149,0
6150,0
6151,0
6152,1
6153,0
6154,0
6155,0
6156,1
6157,1
6158,0
6159,0
6160,0
6161,0
6162,1
6163,1
6164,1
6165,1
6166,1
6167,0
6168,0
6169,1
6170,1
6171,0
6172,0
6173,1
6174,1
6175,0
6176,1
6177,0
6178,0
6179,1
6180,0
6181,0
6182,0
6183,0
6184,0
6185,0
6186,1
6187,0
6188,0
6189,0
6190,1
6191,1
6192,0
6193,0
6194,1
6195,1
6196,0
6197,1
6198,1
6199,1
6200,0
6201,0
6202,1
6203,0
6204,0
6205,1
6206,1
6207,0
6208,0
6209,0
6210,0
6211,0
6212,0
6213,1
6214,0
6215,0
6216,1
6217,0
6218,1
6219,1
6220,0
6221,1
6222,0
6223,0
6224,1
6225,0
6226,0
6227,1
6228,0
6229,1
6230,0
6231,0
6232,0
6233,0
6234,1
6235,0
6236,1
6237,0
6238,1
6239,0
6240,0
6241,0
6242,1
6243,0
6244,1
6245,0
6246,1
6247,0
6248,0
6249,1
6250,1
6251,1
6252,1
6253,0
6254,1
6255,1
6256,1
6257,1
6258,0
6259,0
6260,1
6261,0
6262,0
6263,1
6264,1
6265,1
6266,0
6267,0
6268,1
6269,0
6270,1
6271,1
6272,0
6273,1
6274,1
6275,0
6276,0
6277,0
6278,1
6279,1
6280,0
6281,1
6282,0
6283,0
6284,0
6285,0
6286,0
6287,1
6288,0
6289,1
6290,0
6291,0
6292,1
6293,0
6294,1
6295,1
6296,1
6297,1
6298,0
6299,0
6300,1
6301,0
6302,0
6303,0
6304,1
6305,0
6306,1
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,1
6315,0
6316,0
6317,1
6318,0
6319,1
6320,1
6321,0
6322,0
6323,1
6324,1
6325,0
6326,0
6327,1
6328,1
6329,1
6330,1
6331,0
6332,1
6333,1
6334,1
6335,0
6336,0
6337,1
6338,1
6339,0
6340,0
6341,1
6342,0
6343,0
6344,0
6345,1
6346,0
6347,0
6348,0
6349,0
6350,0
6351,1
6352,0
6353,1
6354,0
6355,1
6356,0
6357,1
6358,0
6359,0
6360,1
6361,0
6362,0
6363,1
6364,1
6365,0
6366,0
6367,0
6368,0
6369,0
6370,1
6371,1
6372,1
6373,1
6374,0
6375,0
6376,1
6377,1
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,1
6388,1
6389,0
6390,1
6391,0
6392,0
6393,1
6394,1
6395,0
6396,0
6397,1
6398,1
6399,1
6400,1
6401,0
6402,1
6403,1
6404,0
6405,0
6406,1
6407,0
6408,1
6409,0
6410,1
6411,1
6412,1
6413,1
6414,0
6415,0
6416,1
6417,0
6418,0
6419,1
6420,0
6421,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,1
6428,0
6429,0
6430,0
6431,1
6432,1
6433,0
6434,0
6435,1
6436,0
6437,1
6438,1
6439,0
6440,1
6441,0
6442,0
6443,0
6444,1
6445,1
6446,1
6447,0
6448,1
6449,0
6450,1
6451,0
6452,0
6453,1
6454,0
6455,0
6456,0
6457,1
6458,1
6459,1
6460,0
6461,1
6462,0
6463,0
6464,0
6465,1
6466,0
6467,0
6468,1
6469,0
6470,1
6471,0
6472,0
6473,1
6474,1
6475,1
6476,1
6477,0
6478,0
6479,0
6480,1
6481,0
6482,1
6483,0
6484,1
6485,1
6486,0
6487,0
6488,0
6489,1
6490,1
6491,0
6492,0
6493,0
6494,0
6495,0
6496,0
6497,1
6498,0
6499,1
6500,1
6501,1
6502,1
6503,0
6504,1
6505,1
6506,1
6507,1
6508,1
6509,0
6510,0
6511,0
6512,0
6513,1
6514,1
6515,1
6516,0
6517,0
6518,0
6519,0
6520,0
6521,0
6522,0
6523,1
6524,0
6525,1
6526,1
6527,0
6528,0
6529,1
6530,0
6531,0
6532,1
6533,0
6534,1
6535,1
6536,1
6537,1
6538,0
6539,1
6540,0
6541,1
6542,1
6543,0
6544,0
6545,0
6546,0
6547,0
6548,1
6549,0
6550,0
6551,1
6552,0
6553,0
6554,0
6555,0
6556,0
6557,1
6558,0
6559,0
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,0
6568,1
6569,0
6570,0
6571,1
6572,1
6573,1
6574,0
6575,1
6576,1
6577,0
6578,0
6579,0
6580,0
6581,0
6582,0
6583,1
6584,0
6585,0
6586,0
6587,0
6588,1
6589,1
6590,1
6591,0
6592,1
6593,0
6594,1
6595,1
6596,1
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6605,1
6606,1
6607,1
6608,0
6609,1
6610,1
6611,0
6612,0
6613,1
6614,0
6615,0
6616,0
6617,0
6618,1
6619,1
6620,0
6621,0
6622,0
6623,1
6624,1
6625,0
6626,0
6627,0
6628,0
6629,1
6630,0
6631,1
6632,1
6633,1
6634,0
6635,0
6636,0
6637,0
6638,1
6639,0
6640,0
6641,0
6642,1
6643,1
6644,0
6645,0
6646,0
6647,1
6648,1
6649,1
6650,0
6651,0
6652,0
6653,0
6654,1
6655,0
6656,1
6657,0
6658,0
6659,1
6660,0
6661,0
6662,0
6663,0
6664,0
6665,0
6666,0
6667,1
6668,1
6669,0
6670,1
6671,0
6672,1
6673,1
6674,1
6675,1
6676,0
6677,0
6678,0
6679,1
6680,0
6681,0
6682,0
6683,1
6684,0
6685,1
6686,1
6687,0
6688,0
6689,1
6690,1
6691,0
6692,0
6693,1
6694,0
6695,1
6696,1
6697,0
6698,0
6699,1
6700,0
6701,0
6702,0
6703,0
6704,0
6705,1
6706,1
6707,0
6708,1
6709,1
6710,0
6711,1
6712,0
6713,0
6714,0
6715,0
6716,0
6717,1
6718,0
6719,1
6720,0
6721,1
6722,0
6723,1
6724,0
6725,0
6726,0
6727,1
6728,1
6729,0
6730,0
6731,1
6732,0
6733,0
6734,1
6735,0
6736,0
6737,0
6738,0
6739,0
6740,1
6741,1
6742,0
6743,1
6744,0
6745,0
6746,0
6747,0
6748,1
6749,0
6750,1
6751,0
6752,0
6753,0
6754,0
6755,0
6756,1
6757,0
6758,0
6759,0
6760,1
6761,1
6762,1
6763,0
6764,0
6765,0
6766,1
6767,1
6768,0
6769,0
6770,1
6771,1
6772,1
6773,0
6774,0
6775,0
6776,0
6777,1
6778,0
6779,1
6780,0
6781,1
6782,0
6783,1
6784,1
6785,0
6786,0
6787,1
6788,1
6789,1
6790,1
6791,1
6792,0
6793,0
6794,0
6795,0
6796,0
6797,0
6798,0
6799,1
6800,0
6801,0
6802,1
6803,1
6804,1
6805,0
6806,1
6807,1
6808,0
6809,0
6810,1
6811,0
6812,0
6813,0
6814,1
6815,0
6816,0
6817,1
6818,0
6819,0
6820,0
6821,1
6822,0
6823,0
6824,0
6825,1
6826,1
6827,1
6828,1
6829,0
6830,1
6831,1
6832,1
6833,0
6834,1
6835,1
6836,1
6837,0
6838,0
6839,0
6840,0
6841,0
6842,1
6843,0
6844,0
6845,0
6846,0
6847,1
6848,0
6849,0
6850,0
6851,0
6852,1
6853,1
6854,0
6855,0
6856,0
6857,0
6858,0
6859,0
6860,0
6861,0
6862,1
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,1
6870,0
6871,0
6872,0
6873,0
6874,1
6875,0
6876,0
6877,1
6878,1
6879,0
6880,1
6881,0
6882,1
6883,0
6884,0
6885,1
6886,0
6887,1
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6894,1
6895,0
6896,0
6897,0
6898,0
6899,0
6900,0
6901,0
6902,0
6903,1
6904,0
6905,0
6906,0
6907,0
6908,0
6909,1
6910,0
6911,0
6912,1
6913,1
6914,0
6915,0
6916,1
6917,1
6918,1
6919,0
6920,0
6921,1
6922,0
6923,0
6924,1
6925,0
6926,1
6927,0
6928,1
6929,0
6930,1
6931,1
6932,0
6933,0
6934,0
6935,1
6936,0
6937,0
6938,0
6939,1
6940,0
6941,1
6942,0
6943,1
6944,0
6945,1
6946,0
6947,1
6948,0
6949,1
6950,0
6951,0
6952,0
6953,1
6954,0
6955,0
6956,1
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,0
6964,0
6965,1
6966,1
6967,1
6968,0
6969,0
6970,1
6971,1
6972,1
6973,0
6974,0
6975,0
6976,0
6977,1
6978,1
6979,0
6980,0
6981,1
6982,0
6983,0
6984,1
6985,1
6986,1
6987,0
6988,1
6989,0
6990,0
6991,1
6992,1
6993,0
6994,0
6995,0
6996,0
6997,0
6998,0
6999,0
7000,1
7001,0
7002,0
7003,1
7004,1
7005,1
7006,1
7007,0
7008,1
7009,0
7010,1
7011,1
7012,1
7013,1
7014,1
7015,0
7016,0
7017,0
7018,0
7019,1
7020,0
7021,0
7022,1
7023,1
7024,1
7025,1
7026,0
7027,0
7028,1
7029,1
7030,1
7031,0
7032,0
7033,0
7034,0
7035,0
7036,1
7037,1
7038,0
7039,0
7040,1
7041,0
7042,0
7043,0
7044,1
7045,0
7046,1
7047,0
7048,0
7049,0
7050,0
7051,0
7052,1
7053,1
7054,0
7055,0
7056,1
7057,0
7058,0
7059,1
7060,0
7061,0
7062,0
7063,1
7064,1
7065,1
7066,0
7067,0
7068,0
7069,0
7070,0
7071,1
7072,1
7073,1
7074,0
7075,1
7076,0
7077,0
7078,1
7079,1
7080,0
7081,1
7082,0
7083,0
7084,0
7085,0
7086,0
7087,0
7088,0
7089,1
7090,1
7091,0
7092,0
7093,0
7094,0
7095,0
7096,1
7097,0
7098,0
7099,1
7100,1
7101,0
7102,1
7103,1
7104,0
7105,0
7106,0
7107,1
7108,0
7109,0
7110,0
7111,0
7112,0
7113,1
7114,0
7115,0
7116,1
7117,0
7118,0
7119,1
7120,1
7121,0
7122,0
7123,0
7124,1
7125,1
7126,1
7127,0
7128,1
7129,0
7130,1
7131,0
7132,1
7133,0
7134,0
7135,0
7136,0
7137,0
7138,0
7139,0
7140,0
7141,1
7142,1
7143,0
7144,0
7145,0
7146,1
7147,0
7148,1
7149,0
7150,0
7151,0
7152,0
7153,1
7154,1
7155,0
7156,0
7157,0
7158,0
7159,1
7160,0
7161,0
7162,0
7163,1
7164,1
7165,1
7166,1
7167,1
7168,0
7169,0
7170,1
7171,1
7172,0
7173,1
7174,0
7175,1
7176,0
7177,1
7178,1
7179,0
7180,1
7181,1
7182,0
7183,0
7184,1
7185,0
7186,0
7187,1
7188,0
7189,1
7190,0
7191,0
7192,0
7193,1
7194,0
7195,1
7196,0
7197,0
7198,0
7199,0
7200,1
7201,0
7202,0
7203,0
7204,0
7205,1
7206,1
7207,0
7208,1
7209,0
7210,1
7211,0
7212,0
7213,0
7214,0
7215,0
7216,1
7217,1
7218,0
7219,0
7220,1
7221,0
7222,1
7223,0
7224,0
7225,0
7226,0
7227,0
7228,0
7229,0
7230,0
7231,0
7232,0
7233,0
7234,0
7235,1
7236,1
7237,1
7238,0
7239,0
7240,0
7241,1
7242,1
7243,0
7244,0
7245,0
7246,0
7247,1
7248,0
7249,0
7250,1
7251,0
7252,0
7253,0
7254,1
7255,0
7256,0
7257,0
7258,1
7259,0
7260,1
7261,0
7262,0
7263,0
7264,1
7265,0
7266,1
7267,1
7268,1
7269,0
7270,1
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0
7280,1
7281,0
7282,0
7283,0
7284,1
7285,0
7286,1
7287,1
7288,1
7289,0
7290,1
7291,0
7292,0
7293,0
7294,0
7295,0
7296,1
7297,0
7298,1
7299,0
7300,0
7301,0
7302,0
7303,0
7304,0
7305,0
7306,1
7307,1
7308,1
7309,0
7310,0
7311,1
7312,0
7313,1
7314,1
7315,0
7316,1
7317,0
7318,1
7319,0
7320,0
7321,0
7322,1
7323,1
7324,1
7325,0
7326,1
7327,1
7328,0
7329,0
7330,1
7331,1
7332,0
7333,0
7334,1
7335,1
7336,0
7337,0
7338,0
7339,0
7340,1
7341,0
7342,0
7343,0
7344,1
7345,0
7346,0
7347,0
7348,1
7349,0
7350,0
7351,0
7352,1
7353,1
7354,1
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,1
7363,1
7364,1
7365,1
7366,0
7367,1
7368,0
7369,1
7370,0
7371,0
7372,0
7373,0
7374,1
7375,0
7376,0
7377,1
7378,0
7379,0
7380,1
7381,0
7382,0
7383,1
7384,1
7385,1
7386,0
7387,0
7388,1
7389,0
7390,0
7391,1
7392,1
7393,0
7394,0
7395,1
7396,0
7397,0
7398,0
7399,1
7400,0
7401,1
7402,1
7403,1
7404,0
7405,1
7406,1
7407,0
7408,1
7409,0
7410,0
7411,1
7412,1
7413,0
7414,0
7415,1
7416,0
7417,0
7418,1
7419,0
7420,0
7421,1
7422,0
7423,0
7424,0
7425,1
7426,1
7427,0
7428,1
7429,0
7430,0
7431,0
7432,0
7433,1
7434,0
7435,0
7436,0
7437,1
7438,0
7439,1
7440,0
7441,1
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0
7448,0
7449,1
7450,1
7451,0
7452,0
7453,0
7454,1
7455,0
7456,0
7457,0
7458,0
7459,1
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,1
7470,1
7471,1
7472,1
7473,0
7474,0
7475,1
7476,0
7477,0
7478,0
7479,0
7480,1
7481,0
7482,1
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,1
7490,0
7491,1
7492,0
7493,0
7494,1
7495,0
7496,1
7497,0
7498,0
7499,1
7500,0
7501,0
7502,0
7503,0
7504,1
7505,1
7506,0
7507,1
7508,0
7509,0
7510,1
7511,0
7512,1
7513,0
7514,0
7515,1
7516,0
7517,0
7518,0
7519,1
7520,0
7521,0
7522,0
7523,0
7524,0
7525,0
7526,1
7527,0
7528,0
7529,1
7530,1
7531,1
7532,0
7533,1
7534,1
7535,0
7536,0
7537,0
7538,1
7539,1
7540,0
7541,1
7542,0
7543,0
7544,1
7545,1
7546,0
7547,0
7548,0
7549,0
7550,1
7551,1
7552,0
7553,0
7554,1
7555,0
7556,0
7557,1
7558,1
7559,0
7560,1
7561,0
7562,1
7563,1
7564,0
7565,0
7566,0
7567,1
7568,0
7569,1
7570,1
7571,1
7572,0
7573,0
7574,1
7575,1
7576,1
7577,0
7578,1
7579,0
7580,1
7581,0
7582,0
7583,1
7584,0
7585,1
7586,0
7587,1
7588,1
7589,0
7590,1
7591,0
7592,1
7593,0
7594,0
7595,0
7596,1
7597,0
7598,0
7599,1
7600,0
7601,0
7602,1
7603,0
7604,0
7605,0
7606,0
7607,1
7608,0
7609,0
7610,1
7611,0
7612,0
7613,0
7614,0
7615,0
7616,0
7617,1
7618,0
7619,1
7620,0
7621,0
7622,0
7623,1
7624,0
7625,0
7626,0
7627,0
7628,1
7629,1
7630,0
7631,1
7632,0
7633,1
7634,0
7635,1
7636,0
7637,1
7638,1
7639,1
7640,0
7641,0
7642,1
7643,1
7644,1
7645,0
7646,1
7647,0
7648,1
7649,1
7650,1
7651,1
7652,0
7653,1
7654,0
7655,1
7656,0
7657,0
7658,0
7659,0
7660,1
7661,0
7662,0
7663,1
7664,0
7665,0
7666,0
7667,0
7668,1
7669,0
7670,1
7671,1
7672,0
7673,1
7674,0
7675,1
7676,1
7677,0
7678,1
7679,1
7680,0
7681,0
7682,0
7683,1
7684,1
7685,1
7686,0
7687,0
7688,0
7689,0
7690,1
7691,1
7692,1
7693,0
7694,1
7695,0
7696,1
7697,1
7698,0
7699,0
7700,1
7701,1
7702,0
7703,0
7704,0
7705,1
7706,0
7707,1
7708,0
7709,0
7710,1
7711,0
7712,0
7713,1
7714,0
7715,1
7716,1
7717,1
7718,0
7719,0
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,0
7736,1
7737,1
7738,1
7739,0
7740,0
7741,1
7742,0
7743,0
7744,0
7745,0
7746,0
7747,0
7748,1
7749,0
7750,0
7751,0
7752,0
7753,1
7754,0
7755,0
7756,0
7757,1
7758,0
7759,0
7760,1
7761,0
7762,0
7763,0
7764,0
7765,1
7766,1
7767,1
7768,0
7769,0
7770,0
7771,1
7772,1
7773,0
7774,1
7775,0
7776,1
7777,0
7778,1
7779,1
7780,0
7781,1
7782,0
7783,0
7784,0
7785,1
7786,0
7787,1
7788,0
7789,0
7790,1
7791,1
7792,0
7793,0
7794,0
7795,1
7796,1
7797,0
7798,0
7799,1
7800,1
7801,0
7802,0
7803,0
7804,0
7805,1
7806,0
7807,1
7808,0
7809,0
7810,0
7811,0
7812,0
7813,1
7814,0
7815,1
7816,0
7817,0
7818,0
7819,0
7820,1
7821,0
7822,0
7823,0
7824,0
7825,0
7826,1
7827,1
7828,1
7829,0
7830,0
7831,0
7832,0
7833,0
7834,1
7835,0
7836,0
7837,1
7838,0
7839,0
7840,0
7841,0
7842,0
7843,1
7844,1
7845,0
7846,0
7847,0
7848,0
7849,1
7850,1
7851,0
7852,1
7853,0
7854,1
7855,0
7856,1
7857,1
7858,1
7859,0
7860,0
7861,1
7862,0
7863,1
7864,0
7865,0
7866,0
7867,0
7868,1
7869,0
7870,0
7871,0
7872,0
7873,1
7874,1
7875,0
7876,0
7877,0
7878,1
7879,1
7880,0
7881,0
7882,1
7883,1
7884,0
7885,1
7886,1
7887,1
7888,1
7889,1
7890,1
7891,1
7892,0
7893,0
7894,0
7895,1
7896,1
7897,0
7898,0
7899,0
7900,1
7901,0
7902,0
7903,1
7904,0
7905,0
7906,0
7907,1
7908,0
7909,1
7910,0
7911,0
7912,0
7913,0
7914,1
7915,0
7916,0
7917,0
7918,0
7919,1
7920,1
7921,1
7922,0
7923,1
7924,0
7925,0
7926,1
7927,1
7928,1
7929,0
7930,1
7931,1
7932,0
7933,0
7934,0
7935,0
7936,0
7937,0
7938,0
7939,0
7940,0
7941,0
7942,0
7943,1
7944,0
7945,1
7946,1
7947,1
7948,0
7949,0
7950,0
7951,1
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,1
7959,0
7960,1
7961,0
7962,1
7963,0
7964,0
7965,1
7966,0
7967,1
7968,1
7969,1
7970,0
7971,1
7972,0
7973,0
7974,0
7975,1
7976,0
7977,1
7978,0
7979,1
7980,0
7981,0
7982,0
7983,0
7984,1
7985,0
7986,0
7987,1
7988,0
7989,0
7990,0
7991,0
7992,1
7993,0
7994,1
7995,1
7996,0
7997,0
7998,1
7999,0
8000,1
8001,0
8002,1
8003,1
8004,1
8005,1
8006,0
8007,0
8008,0
8009,1
8010,0
8011,0
8012,0
8013,0
8014,1
8015,1
8016,0
8017,0
8018,0
8019,1
8020,0
8021,0
8022,1
8023,0
8024,0
8025,0
8026,0
8027,0
8028,1
8029,1
8030,1
8031,0
8032,0
8033,0
8034,0
8035,0
8036,1
8037,1
8038,1
8039,0
8040,0
8041,0
8042,0
8043,0
8044,0
8045,0
8046,0
8047,0
8048,1
8049,1
8050,1
8051,0
8052,0
8053,0
8054,1
8055,1
8056,1
8057,1
8058,0
8059,0
8060,0
8061,0
8062,1
8063,1
8064,1
8065,1
8066,0
8067,1
8068,1
8069,0
8070,0
8071,1
8072,0
8073,1
8074,1
8075,0
8076,1
8077,0
8078,1
8079,0
8080,1
8081,0
8082,1
8083,1
8084,0
8085,0
8086,0
8087,0
8088,0
8089,1
8090,1
8091,0
8092,1
8093,1
8094,0
8095,0
8096,0
8097,1
8098,1
8099,1
8100,0
8101,1
8102,0
8103,1
8104,0
8105,1
8106,0
8107,1
8108,1
8109,0
8110,1
8111,0
8112,0
8113,0
8114,0
8115,0
8116,1
8117,1
8118,1
8119,0
8120,0
8121,0
8122,1
8123,0
8124,0
8125,1
8126,1
8127,0
8128,0
8129,1
8130,0
8131,1
8132,0
8133,0
8134,0
8135,1
8136,0
8137,0
8138,1
8139,1
8140,1
8141,0
8142,1
8143,0
8144,0
8145,0
8146,1
8147,0
8148,0
8149,1
8150,1
8151,0
8152,1
8153,0
8154,1
8155,1
8156,1
8157,1
8158,0
8159,1
8160,0
8161,0
8162,0
8163,0
8164,0
8165,1
8166,0
8167,0
8168,0
8169,1
8170,0
8171,0
8172,1
8173,0
8174,1
8175,1
8176,0
8177,0
8178,0
8179,0
8180,1
8181,0
8182,0
8183,0
8184,0
8185,0
8186,0
8187,1
8188,0
8189,1
8190,0
8191,1
8192,1
8193,0
8194,0
8195,1
8196,0
8197,0
8198,1
8199,0
8200,1
8201,1
8202,0
8203,0
8204,0
8205,1
8206,1
8207,0
8208,0
8209,0
8210,0
8211,0
8212,0
8213,1
8214,0
8215,0
8216,1
8217,1
8218,1
8219,0
8220,1
8221,0
8222,1
8223,1
8224,1
8225,0
8226,0
8227,0
8228,1
8229,0
8230,0
8231,1
8232,1
8233,1
8234,0
8235,0
8236,1
8237,0
8238,1
8239,1
8240,1
8241,0
8242,0
8243,0
8244,0
8245,1
8246,0
8247,0
8248,0
8249,0
8250,0
8251,0
8252,1
8253,1
8254,1
8255,1
8256,0
8257,0
8258,0
8259,1
8260,1
8261,0
8262,1
8263,0
8264,1
8265,0
8266,0
8267,1
8268,0
8269,1
8270,0
8271,0
8272,0
8273,1
8274,1
8275,0
8276,0
8277,0
8278,0
8279,0
8280,0
8281,1
8282,0
8283,0
8284,0
8285,1
8286,0
8287,1
8288,0
8289,1
8290,0
8291,1
8292,1
8293,0
8294,1
8295,0
8296,0
8297,1
8298,1
8299,0
8300,1
8301,0
8302,1
8303,0
8304,1
8305,0
8306,1
8307,0
8308,1
8309,0
8310,0
8311,0
8312,1
8313,1
8314,0
8315,0
8316,0
8317,0
8318,0
8319,0
8320,1
8321,0
8322,0
8323,1
8324,0
8325,0
8326,0
8327,0
8328,1
8329,1
8330,1
8331,0
8332,1
8333,0
8334,0
8335,0
8336,1
8337,1
8338,0
8339,0
8340,0
8341,1
8342,0
8343,1
8344,1
8345,1
8346,0
8347,1
8348,1
8349,0
8350,1
8351,0
8352,0
8353,0
8354,0
8355,0
8356,1
8357,0
8358,1
8359,1
8360,1
8361,1
8362,0
8363,0
8364,0
8365,0
8366,1
8367,1
8368,0
8369,0
8370,1
8371,0
8372,0
8373,0
8374,0
8375,1
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,1
8384,0
8385,0
8386,1
8387,0
8388,0
8389,1
8390,0
8391,0
8392,0
8393,0
8394,0
8395,0
8396,0
8397,1
8398,0
8399,0
8400,0
8401,0
8402,1
8403,1
8404,1
8405,0
8406,0
8407,0
8408,0
8409,1
8410,1
8411,0
8412,1
8413,1
8414,1
8415,0
8416,0
8417,1
8418,0
8419,1
8420,0
8421,1
8422,1
8423,1
8424,1
8425,1
8426,0
8427,0
8428,1
8429,1
8430,0
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,0
8439,1
8440,0
8441,1
8442,0
8443,1
8444,0
8445,0
8446,1
8447,0
8448,1
8449,0
8450,1
8451,0
8452,0
8453,0
8454,0
8455,0
8456,0
8457,0
8458,1
8459,0
8460,0
8461,1
8462,1
8463,0
8464,0
8465,1
8466,1
8467,1
8468,1
8469,1
8470,0
8471,0
8472,1
8473,1
8474,1
8475,0
8476,0
8477,0
8478,1
8479,0
8480,1
8481,0
8482,0
8483,1
8484,1
8485,1
8486,0
8487,0
8488,0
8489,0
8490,0
8491,0
8492,0
8493,1
8494,0
8495,0
8496,1
8497,0
8498,0
8499,1
8500,1
8501,0
8502,0
8503,0
8504,0
8505,0
8506,0
8507,0
8508,0
8509,0
8510,0
8511,0
8512,0
8513,0
8514,0
8515,0
8516,0
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,1
8524,0
8525,0
8526,0
8527,1
8528,1
8529,1
8530,1
8531,0
8532,1
8533,0
8534,0
8535,1
8536,0
8537,1
8538,0
8539,0
8540,1
8541,0
8542,1
8543,0
8544,0
8545,1
8546,0
8547,0
8548,1
8549,0
8550,1
8551,0
8552,1
8553,0
8554,0
8555,1
8556,1
8557,0
8558,1
8559,0
8560,0
8561,1
8562,0
8563,0
8564,1
8565,0
8566,0
8567,0
8568,0
8569,0
8570,1
8571,0
8572,0
8573,0
8574,0
8575,0
8576,0
8577,0
8578,1
8579,0
8580,0
8581,1
8582,0
8583,1
8584,1
8585,0
8586,0
8587,1
8588,1
8589,0
8590,0
8591,0
8592,1
